"registro","bridge5m","bridge20m","rasa5m","rasa20m","laje5m","laje20m"
"3362",27.702,25.016,26.916,17.272,26.28,24.05
"3363",27.063,25.089,26.916,16.987,25.72,24.267
"3364",26.744,24.46,26.965,16.963,26.256,25.089
"3365",26.182,24.677,26.965,17.796,25.598,24.532
"3366",25.793,24.798,26.94,17.891,26.524,24.315
"3367",25.89,24.823,26.916,17.819,26.818,24.436
"3368",26.134,24.944,26.916,19.579,25.671,25.016
"3369",27.014,25.04,26.965,21.581,26.036,25.307
"3370",27.112,25.137,26.989,18.01,26.231,25.04
"3371",27.161,24.919,27.063,22.561,26.109,25.137
"3372",27.284,25.283,27.21,23.088,26.158,25.574
"3373",27.382,25.283,27.358,17.629,26.207,25.162
"3374",27.407,25.477,27.481,19.27,26.231,24.871
"3375",26.867,25.501,27.604,19.222,26.061,24.677
"3376",26.426,24.919,27.604,19.865,26.524,25.428
"3377",26.256,25.186,27.235,18.818,26.867,25.258
"3378",25.817,25.089,27.333,18.866,26.989,25.331
"3379",26.085,25.137,27.284,18.866,26.744,25.963
"3380",26.231,25.38,27.112,19.341,26.182,25.234
"3381",26.744,25.525,27.087,19.413,26.182,25.38
"3382",27.259,25.428,27.161,18.557,26.353,25.283
"3383",27.382,25.21,27.087,19.793,26.402,25.331
"3384",27.456,25.355,27.063,19.936,26.867,25.793
"3385",27.579,25.501,27.136,18.271,26.378,25.793
"3386",27.505,25.428,27.186,17.748,26.744,25.72
"3387",27.161,25.671,27.186,17.415,26.646,25.428
"3388",26.646,25.501,27.136,17.534,25.987,25.404
"3389",26.451,25.453,27.136,17.272,26.109,25.866
"3390",26.158,25.574,27.161,17.819,26.842,26.28
"3391",26.109,25.55,26.426,18.461,26.94,26.646
"3392",26.256,25.55,26.818,20.96,26.451,26.134
"3393",26.231,25.55,26.72,19.341,26.451,26.061
"3394",26.891,25.574,25.939,21.676,26.622,25.817
"3395",27.308,25.695,26.793,18.033,26.646,25.817
"3396",27.431,25.744,26.94,20.841,26.646,26.134
"3397",27.382,25.671,27.136,21.246,26.451,26.182
"3398",27.358,25.744,27.259,21.342,26.598,25.963
"3399",27.235,25.841,27.259,22.609,26.598,25.817
"3400",26.793,25.793,27.186,20.365,27.112,25.817
"3401",26.573,25.817,27.161,20.531,27.186,26.451
"3402",26.329,25.841,27.038,20.555,26.769,26.134
"3403",26.524,25.89,27.014,20.96,26.329,25.963
"3404",26.573,25.939,26.94,19.936,26.818,25.939
"3405",26.793,26.207,26.72,18.461,26.622,26.012
"3406",27.161,26.012,26.451,18.699,26.744,26.012
"3407",27.358,25.841,26.329,18.771,26.818,26.061
"3408",27.382,25.841,26.134,18.699,26.916,26.134
"3409",27.431,25.914,26.109,19.151,26.818,26.451
"3410",27.53,25.866,26.646,19.77,26.867,26.256
"3411",27.604,25.987,26.598,19.341,26.818,26.5
"3412",27.308,26.134,26.5,18.2,26.867,26.085
"3413",26.989,26.036,26.451,17.701,26.475,26.109
"3414",26.744,26.134,26.256,17.605,26.329,25.089
"3415",26.622,26.182,26.451,18.842,26.28,24.629
"3416",26.598,26.109,26.036,18.985,26.085,24.968
"3417",26.744,26.134,26.353,19.888,25.963,24.798
"3418",26.989,26.134,26.769,22.537,26.671,25.04
"3419",27.063,26.256,26.769,20.055,26.793,25.72
"3420",27.431,26.28,26.818,19.413,26.598,26.036
"3421",27.358,26.158,26.916,19.984,26.524,25.647
"3422",27.505,26.231,26.989,19.698,26.598,24.557
"3423",27.456,26.182,26.965,20.841,26.671,24.291
"3424",27.21,26.329,27.038,21.724,26.744,24.532
"3425",26.867,25.939,27.014,20.317,26.256,23.881
"3426",26.671,25.744,26.744,20.079,26.671,24.339
"3427",26.134,25.186,26.793,18.866,26.744,24.677
"3428",26.573,25.137,26.475,18.628,26.793,25.089
"3429",26.818,25.744,26.451,18.247,26.695,25.162
"3430",27.112,26.036,26.5,18.319,26.304,25.234
"3431",27.308,25.817,26.231,17.558,26.573,25.137
"3432",27.358,25.841,26.622,17.558,26.524,25.55
"3433",27.431,25.939,27.112,19.603,26.769,25.89
"3434",27.456,25.89,27.186,18.794,26.744,25.501
"3435",27.554,26.036,27.014,19.96,26.646,25.598
"3436",27.456,25.914,26.965,17.558,26.793,25.38
"3437",27.284,25.939,27.161,17.962,26.744,25.283
"3438",26.867,25.453,27.161,17.629,25.963,25.453
"3439",26.426,25.501,27.038,17.629,26.036,25.016
"3440",26.549,25.355,26.72,19.008,26.353,25.283
"3441",26.94,25.404,26.769,20.365,26.378,25.525
"3442",27.087,25.574,27.308,18.057,26.451,25.404
"3443",27.358,25.72,27.407,19.936,26.965,25.72
"3444",27.554,25.72,27.235,20.936,26.402,25.768
"3445",27.579,25.623,27.456,22.345,26.867,25.695
"3446",27.653,25.647,27.53,21.103,27.014,25.453
"3447",27.604,25.647,27.382,21.533,26.94,25.501
"3448",27.382,25.623,27.136,23.881,26.867,25.283
"3449",27.235,25.72,27.063,21.461,27.186,25.137
"3450",26.867,25.307,27.112,22.226,26.036,24.871
"3451",26.329,25.453,26.965,21.151,26.549,25.137
"3452",26.28,25.355,26.842,21.151,27.038,25.477
"3453",27.308,25.331,26.744,23.016,27.407,25.38
"3454",27.579,25.453,26.646,20.627,26.646,25.355
"3455",27.382,25.574,26.475,19.032,26.989,25.355
"3456",27.554,25.501,27.063,18.438,27.014,25.963
"3457",27.702,25.501,27.579,18.2,27.235,25.307
"3458",27.628,25.477,27.628,20.889,27.481,25.501
"3459",27.53,25.623,27.53,19.508,27.456,25.623
"3460",27.604,25.501,27.284,18.818,27.456,25.89
"3461",27.333,25.695,27.161,20.174,27.333,25.089
"3462",27.776,25.501,27.235,18.01,26.5,25.477
"3463",26.916,25.283,27.308,18.889,26.28,25.768
"3464",27.112,25.331,27.112,18.771,26.353,25.598
"3465",26.842,25.258,27.284,18.01,26.549,25.89
"3466",27.21,25.525,27.382,17.51,27.186,25.914
"3467",27.481,25.623,27.358,20.77,26.867,25.598
"3468",27.727,25.55,27.579,21.246,26.891,26.182
"3469",27.85,25.404,27.186,20.555,27.259,25.72
"3470",28.171,25.404,27.604,20.079,27.554,25.501
"3471",27.899,25.598,27.677,21.199,27.702,25.477
"3472",27.161,25.623,27.456,21.056,27.505,25.428
"3473",27.112,25.404,27.259,21.151,27.53,25.525
"3474",27.259,25.453,27.21,21.604,27.949,24.895
"3475",27.112,25.404,27.186,20.46,26.916,25.307
"3476",26.671,25.283,26.549,20.984,26.5,25.525
"3477",26.622,25.404,26.061,19.96,27.407,25.914
"3478",27.259,25.404,25.841,19.865,27.382,26.085
"3479",27.358,25.598,26.036,22.298,28.518,26.109
"3480",27.456,25.55,26.475,19.436,28.097,25.623
"3481",27.333,25.453,26.182,18.343,27.554,25.744
"3482",27.456,25.428,27.235,18.129,27.284,25.525
"3483",27.628,25.525,27.456,18.771,27.801,25.695
"3484",27.038,25.671,27.456,18.152,27.53,25.987
"3485",27.21,25.647,27.407,18.842,27.481,26.304
"3486",27.554,25.671,27.456,18.366,27.727,25.428
"3487",27.85,25.671,27.382,17.962,27.801,25.55
"3488",27.038,25.55,27.308,17.724,26.671,25.574
"3489",27.333,25.21,27.284,18.033,27.21,25.355
"3490",27.554,25.234,27.579,17.962,27.677,25.089
"3491",27.186,25.331,27.751,18.247,27.604,25.914
"3492",27.407,25.501,27.899,19.484,27.579,25.695
"3493",27.308,25.355,27.801,19.77,27.924,25.331
"3494",27.358,25.453,27.899,19.508,28.122,23.905
"3495",27.235,25.453,28.097,17.701,27.85,24.798
"3496",27.087,25.501,28.196,20.031,28.023,25.162
"3497",27.186,25.574,25.089,18.866,28.147,25.331
"3498",27.382,25.55,26.916,19.627,28.27,25.38
"3499",27.112,25.477,26.965,20.198,28.023,23.617
"3500",26.94,25.623,27.259,20.317,26.231,24.46
"3501",27.112,25.331,27.653,19.365,27.481,25.21
"3502",27.014,25.137,27.308,21.151,27.284,25.598
"3503",27.136,25.331,27.308,20.198,28.171,25.307
"3504",27.21,25.355,27.505,20.674,28.072,25.234
"3505",27.21,25.38,26.916,19.674,27.628,25.234
"3506",27.136,25.089,28.419,18.461,27.653,25.355
"3507",26.989,25.04,28.543,21.008,27.727,25.72
"3508",27.063,25.089,28.518,21.294,27.677,25.817
"3509",28.394,25.525,28.493,19.294,27.751,25.525
"3510",28.147,25.258,28.345,20.46,27.949,25.525
"3511",27.628,25.428,28.245,20.174,28.122,25.162
"3512",27.579,25.453,27.825,19.46,27.505,25.331
"3513",26.646,25.283,27.53,17.724,27.554,25.283
"3514",27.456,24.702,27.974,21.676,27.776,25.186
"3515",27.259,24.629,27.949,18.889,28.097,25.234
"3516",27.014,24.919,27.801,19.27,27.924,25.38
"3517",27.014,25.065,28.345,18.414,27.825,25.574
"3518",27.014,24.847,28.891,18.461,27.751,25.307
"3519",27.063,25.21,28.295,18.176,27.801,25.38
"3520",27.579,25.186,29.015,21.151,27.727,25.744
"3521",27.924,25.574,29.165,21.461,29.165,24.774
"3522",28.097,25.817,29.34,21.056,29.365,24.919
"3523",27.702,25.355,29.14,21.509,28.394,24.968
"3524",27.53,25.623,29.04,21.175,27.974,24.774
"3525",26.989,25.258,28.965,20.889,27.481,25.016
"3526",27.751,25.258,28.941,20.65,28.667,25.404
"3527",27.333,25.258,28.891,23.088,27.974,25.016
"3528",27.407,25.21,28.866,22.657,27.727,25.38
"3529",26.916,25.137,28.841,22.345,28.518,25.21
"3530",27.21,25.065,28.816,21.867,28.642,25.939
"3531",26.842,25.113,28.742,22.13,28.717,26.158
"3532",27.456,25.21,28.766,21.533,28.419,25.113
"3533",27.751,25.21,28.816,20.841,28.543,25.404
"3534",27.358,25.647,28.568,20.913,28.468,25.04
"3535",27.949,25.866,28.196,21.891,28.171,25.453
"3536",27.949,25.914,27.825,21.915,28.196,25.768
"3537",27.801,25.963,27.825,22.537,27.85,25.695
"3538",26.769,26.061,27.801,22.896,26.989,25.55
"3539",26.94,25.404,28.023,23.809,27.776,25.939
"3540",26.818,25.234,29.015,23.232,28.295,26.793
"3541",26.916,25.307,29.265,21.604,28.147,26.085
"3542",26.867,25.598,29.065,21.509,28.717,25.914
"3543",26.965,25.574,29.49,21.557,29.365,26.549
"3544",27.85,25.744,27.776,21.127,29.04,25.623
"3545",28.295,25.963,26.891,21.557,29.389,25.768
"3546",28.245,25.841,28.667,22.13,28.891,25.574
"3547",28.543,25.623,28.543,21.461,27.235,25.477
"3548",28.543,25.866,27.456,22.034,29.24,26.353
"3549",28.295,26.134,28.345,21.27,28.295,25.671
"3550",27.677,26.085,28.642,21.795,27.801,26.646
"3551",27.899,25.647,28.493,21.748,28.717,26.304
"3552",27.949,25.598,28.543,21.963,29.14,27.112
"3553",27.554,25.72,28.766,22.609,29.29,27.628
"3554",27.801,25.841,27.628,22.489,29.34,26.646
"3555",28.072,26.475,28.221,23.665,29.34,26.818
"3556",28.543,26.256,27.038,21.485,29.14,27.112
"3557",28.791,26.426,28.196,22.226,29.315,26.28
"3558",28.593,26.402,27.85,22.011,27.579,26.329
"3559",28.642,26.646,27.382,21.485,28.642,26.524
"3560",28.791,26.426,28.245,21.151,28.419,26.671
"3561",28.617,26.256,28.468,22.944,28.419,27.677
"3562",28.593,26.891,28.841,23.497,28.147,26.916
"3563",28.221,26.329,28.866,24.702,28.295,27.087
"3564",28.221,26.231,28.866,22.011,28.667,27.259
"3565",28.27,26.329,27.358,23.136,29.34,27.456
"3566",28.245,26.622,27.949,20.103,28.891,27.579
"3567",28.221,26.842,29.04,22.082,29.265,27.653
"3568",28.345,26.793,27.899,21.676,28.916,27.998
"3569",28.345,27.087,27.924,20.698,29.389,27.284
"3570",28.568,27.161,28.891,20.317,28.32,27.161
"3571",29.215,26.695,28.916,22.178,28.072,27.014
"3572",28.791,26.965,28.841,23.376,28.345,27.038
"3573",28.369,26.207,28.841,21.843,29.115,27.751
"3574",28.841,26.061,28.916,21.7,28.468,27.186
"3575",27.875,26.378,28.866,21.772,28.32,27.554
"3576",28.097,26.573,28.841,22.513,28.345,27.85
"3577",27.875,26.695,28.791,22.8,28.891,28.444
"3578",27.776,26.891,28.866,21.867,29.015,28.543
"3579",28.171,27.087,28.717,24.774,28.543,28.27
"3580",28.245,27.112,28.692,20.126,28.593,28.394
"3581",28.27,27.456,28.742,23.857,28.518,28.221
"3582",28.369,27.481,28.667,22.848,28.717,28.048
"3584",28.543,26.475,28.394,23.304,28.493,27.604
"3585",28.742,26.818,28.394,23.954,28.419,27.776
"3586",28.593,27.038,28.369,22.369,28.468,28.097
"3587",28.717,27.579,28.295,23.376,28.543,27.998
"3589",28.32,27.186,28.518,21.819,28.667,28.048
"3590",28.295,27.235,28.196,20.222,28.493,28.097
"3591",28.295,27.727,28.171,24.774,28.493,28.295
"3592",28.394,27.727,27.21,22.657,28.593,28.196
"3593",28.493,27.776,27.481,21.748,28.444,28.097
"3594",28.766,27.899,27.949,24.388,28.444,28.171
"3595",28.891,27.235,27.259,26.085,28.394,27.899
"3596",28.841,27.407,28.072,24.484,28.518,27.85
"3597",28.841,27.924,27.063,26.598,28.419,27.825
"3598",28.568,27.53,28.147,25.162,28.369,27.924
"3599",28.568,27.333,27.677,22.298,28.493,28.171
"3600",28.493,27.284,27.899,25.744,28.221,28.097
"3601",28.072,27.579,28.097,20.031,28.221,27.899
"3602",28.245,28.023,27.284,23.665,28.32,27.875
"3603",28.171,28.048,27.481,23.641,28.345,27.875
"3604",28.171,28.023,26.744,23.833,28.518,28.023
"3605",28.097,28.023,27.259,26.426,28.394,28.097
"3606",28.221,28.048,27.259,22.321,28.221,28.023
"3607",28.295,28.097,27.505,26.426,28.171,28.048
"3608",28.345,28.023,27.998,23.593,28.245,28.023
"3609",28.245,27.628,27.751,24.919,28.245,28.072
"3610",28.369,27.53,27.949,27.063,28.295,28.023
"3611",28.568,27.554,28.196,26.304,28.32,28.221
"3612",28.518,27.998,28.32,24.557,28.097,27.825
"3613",28.32,27.949,28.345,24.171,28.048,27.949
"3614",28.245,28.023,28.444,24.05,27.974,27.85
"3615",28.122,27.974,28.518,22.369,28.048,27.85
"3616",28.147,27.998,28.518,23.424,28.245,28.023
"3617",28.122,27.974,28.617,23.641,28.419,27.825
"3618",28.717,27.998,28.468,25.453,28.369,27.801
"3619",28.419,28.023,28.394,23.881,28.27,27.974
"3620",28.444,27.875,28.196,24.895,28.419,27.875
"3621",28.493,27.776,27.751,24.798,28.27,27.949
"3622",28.667,27.974,27.85,25.307,28.369,28.023
"3623",28.642,27.85,27.949,25.186,28.444,28.171
"3624",28.568,28.171,28.196,25.04,28.245,28.023
"3625",28.444,27.751,28.295,24.968,28.122,27.974
"3626",28.295,27.998,28.345,24.219,27.924,27.776
"3627",28.32,28.072,28.171,21.223,28.072,27.924
"3628",28.122,28.023,28.295,20.198,28.147,27.85
"3629",28.048,27.924,28.345,19.532,28.097,27.776
"3630",28.147,27.924,28.345,20.269,27.998,27.825
"3631",28.245,28.048,28.295,19.936,28.171,27.653
"3632",28.27,28.048,28.27,21.676,28.196,27.776
"3633",28.27,28.072,28.27,23.112,28.295,27.825
"3634",28.27,28.072,28.295,21.724,28.245,27.924
"3635",28.444,28.072,28.32,23.136,28.295,28.023
"3636",28.419,28.023,28.345,21.581,28.295,27.899
"3637",28.369,28.122,28.394,21.008,28.048,27.727
"3638",28.295,27.998,28.345,21.27,27.974,27.554
"3639",28.221,27.899,28.295,21.7,28.048,27.235
"3640",28.023,27.825,28.27,21.413,28.27,26.72
"3641",27.974,27.677,28.369,21.509,28.295,27.21
"3642",27.998,27.85,28.419,21.652,26.989,26.426
"3643",28.493,27.974,28.419,20.722,28.048,26.891
"3644",28.568,27.974,28.419,21.676,28.048,27.161
"3645",28.468,28.023,28.369,23.545,28.196,27.259
"3646",28.345,27.974,28.295,23.905,28.345,27.628
"3647",28.444,27.949,28.27,21.915,28.394,27.801
"3648",28.493,27.974,28.221,23.064,28.493,27.53
"3649",28.468,28.072,28.245,24.677,27.899,27.382
"3650",28.196,27.825,28.023,22.082,27.431,27.063
"3651",28.097,27.554,27.579,22.681,27.702,27.136
"3652",27.677,27.382,27.579,20.65,27.85,26.5
"3653",27.333,27.161,27.653,18.39,27.801,25.428
"3654",27.431,27.087,27.653,19.888,27.702,26.158
"3655",27.727,27.186,27.727,21.079,27.456,26.402
"3656",28.27,27.333,27.628,20.412,27.382,26.695
"3657",28.196,27.505,27.776,19.651,27.505,26.72
"3658",28.295,27.431,27.825,22.226,27.604,26.916
"3659",28.568,27.653,27.899,20.817,27.875,27.087
"3660",28.468,27.702,27.998,21.724,28.097,27.554
"3661",28.444,27.899,28.147,21.795,28.048,25.258
"3662",27.998,27.235,28.245,21.533,28.023,25.914
"3663",27.85,27.038,27.949,20.412,27.087,24.557
"3664",27.604,26.426,28.097,20.96,27.038,23.088
"3665",26.916,26.207,28.245,20.507,26.695,23.472
"3666",27.333,26.061,27.998,20.269,26.549,23.593
"3667",28.642,26.402,28.147,20.698,27.161,24.436
"3668",28.742,27.112,28.048,19.484,27.333,25.186
"3669",28.369,27.087,28.072,20.698,27.431,25.089
"3670",28.891,27.21,27.974,20.96,27.85,25.598
"3671",28.617,27.751,27.85,20.913,28.419,26.329
"3672",29.24,27.899,27.751,21.413,28.593,26.94
"3673",28.444,27.481,27.875,19.341,28.493,25.477
"3674",28.221,26.622,27.924,17.534,26.671,25.113
"3675",27.505,26.622,27.431,17.106,26.475,24.122
"3676",27.333,26.061,27.53,18.319,24.871,23.04
"3677",26.256,25.695,26.134,19.627,26.109,22.848
"3678",26.207,25.598,25.793,18.247,25.793,22.776
"3679",27.53,25.598,26.182,17.32,26.818,24.291
"3680",27.628,25.744,26.965,18.628,26.524,24.968
"3681",27.875,25.89,26.965,19.722,26.622,24.944
"3682",28.468,26.134,26.891,19.199,27.063,25.065
"3683",28.593,26.695,26.793,19.555,27.407,26.036
"3684",28.493,26.256,26.94,18.366,27.456,25.574
"3685",28.468,26.744,27.038,20.531,27.825,25.089
"3686",28.196,25.647,27.308,19.413,27.284,22.848
"3687",27.628,25.453,26.451,18.961,25.574,23.064
"3688",26.769,24.653,26.426,19.27,24.581,21.223
"3689",26.622,23.737,26.402,20.412,24.871,21.032
"3690",25.598,23.472,27.284,20.174,25.525,22.705
"3691",26.598,23.809,27.186,19.365,26.671,23.93
"3692",27.924,24.968,26.622,19.08,25.89,23.04
"3693",27.974,24.992,26.475,19.532,25.914,22.92
"3694",28.717,24.557,26.475,20.317,26.549,23.352
"3695",28.791,25.501,26.353,20.603,27.038,24.098
"3696",28.816,27.53,26.329,20.222,27.21,24.823
"3697",28.891,25.963,26.256,20.96,27.949,25.428
"3698",28.766,25.598,26.28,18.557,27.825,23.761
"3699",27.974,24.532,26.378,16.939,25.72,23.304
"3700",26.524,24.532,25.137,16.844,25.72,24.677
"3701",25.793,24.171,23.665,17.011,26.134,23.833
"3702",25.404,24.581,23.809,18.461,25.477,23.448
"3703",26.207,24.702,24.315,18.176,26.036,24.388
"3704",27.112,24.944,24.557,17.962,26.182,24.195
"3705",26.646,24.798,24.557,18.366,26.158,24.653
"3706",27.653,24.677,25.162,18.652,25.793,24.653
"3707",28.097,24.677,25.501,18.081,26.109,25.453
"3708",28.295,25.283,26.036,18.509,26.695,26.28
"3709",28.245,25.162,25.647,18.628,26.842,25.793
"3710",28.295,24.992,25.283,18.628,27.456,24.026
"3711",27.235,24.968,25.331,17.439,24.653,23.28
"3712",26.475,24.798,25.453,18.699,25.113,23.809
"3713",25.38,24.339,25.162,19.603,25.355,21.318
"3714",25.186,23.785,25.55,18.985,24.677,21.032
"3715",25.453,23.857,25.768,18.485,24.919,21.628
"3716",26.524,24.798,25.768,18.747,26.109,22.011
"3717",26.867,24.919,25.841,18.866,24.653,22.609
"3718",27.407,24.726,25.72,18.033,24.847,23.136
"3719",27.899,24.774,25.04,18.913,26.231,23.665
"3720",27.924,24.895,25.258,21.175,26.329,23.978
"3721",28.295,25.841,25.065,18.271,26.426,23.93
"3722",28.419,25.38,25.113,17.819,27.161,24.823
"3723",28.295,25.065,25.137,18.2,26.867,22.705
"3724",27.21,24.146,24.968,17.344,24.895,23.497
"3725",25.671,24.146,24.146,16.987,26.573,23.689
"3726",25.817,23.665,23.184,17.201,25.21,22.513
"3727",25.234,23.857,22.944,16.725,25.695,24.195
"3728",26.818,24.098,24.508,16.844,25.768,23.641
"3729",27.112,24.629,25.089,16.749,25.695,24.195
"3730",26.965,24.291,26.695,16.82,25.647,24.002
"3731",27.53,24.195,26.72,16.677,26.061,24.895
"3732",27.751,24.098,26.061,17.415,26.231,23.424
"3733",28.023,24.436,26.304,17.605,26.475,23.978
"3734",27.505,24.629,25.283,17.272,26.304,25.016
"3735",27.604,24.412,24.002,16.32,26.695,22.393
"3736",26.867,24.146,22.872,17.534,23.881,22.369
"3737",25.939,24.098,26.5,16.82,24.074,21.628
"3738",24.436,23.208,26.744,17.986,23.521,21.103
"3739",24.557,22.848,26.891,17.819,22.753,20.126
"3740",24.774,23.352,25.355,16.558,24.968,21.485
"3741",26.549,24.581,26.378,19.08,24.195,21.748
"3742",26.842,24.243,26.036,18.675,24.002,22.106
"3743",26.891,24.171,25.307,18.557,24.798,22.25
"3744",27.407,24.46,26.256,18.771,25.72,22.872
"3745",27.776,24.605,26.231,18.366,25.72,22.896
"3746",27.776,24.702,25.987,17.986,25.89,23.905
"3747",27.899,24.436,25.258,19.222,26.256,24.436
"3748",27.875,24.243,25.695,19.793,26.378,22.034
"3749",26.451,22.992,24.944,18.438,23.713,22.321
"3750",25.695,22.944,24.629,18.485,24.122,21.843
"3751",24.677,22.561,24.339,16.939,24.968,22.226
"3752",24.798,22.537,24.412,17.582,24.75,22.465
"3753",27.481,23.304,24.074,17.796,24.823,22.609
"3754",27.481,23.617,23.737,16.963,24.581,22.8
"3755",27.604,23.521,23.208,17.082,26.134,23.424
"3756",27.875,24.026,23.593,16.915,26.036,22.753
"3757",27.579,23.569,23.713,17.177,25.987,22.896
"3758",26.769,23.16,23.376,17.51,26.402,22.705
"3759",27.259,23.424,23.785,17.796,26.158,23.569
"3760",27.653,23.208,24.484,18.533,26.5,22.321
"3761",26.989,23.28,24.315,17.867,23.569,21.867
"3762",24.677,22.896,22.633,17.962,24.098,21.915
"3763",25.501,22.753,24.002,18.2,23.232,20.865
"3764",24.581,22.824,22.944,17.201,24.243,21.056
"3765",26.72,23.112,23.713,16.558,25.065,21.772
"3766",26.916,23.448,23.088,16.439,24.363,22.489
"3767",27.899,23.088,22.178,16.392,24.363,22.729
"3768",27.112,23.112,23.184,17.534,25.525,23.424
"3769",27.505,23.184,22.729,20.246,25.598,21.461
"3770",26.891,23.713,22.369,17.796,26.207,21.581
"3771",26.916,23.424,22.369,17.677,26.012,23.376
"3772",26.304,23.28,22.537,19.008,26.28,23.28
"3773",27.702,23.569,22.824,16.534,26.72,20.174
"3774",25.623,22.753,22.609,17.344,22.513,20.531
"3775",24.074,22.561,22.106,16.82,23.737,19.722
"3776",25.38,22.345,22.657,17.13,25.38,19.817
"3777",26.671,22.489,22.776,17.439,25.355,20.412
"3778",27.579,22.848,20.746,16.939,23.569,20.722
"3779",27.628,23.016,22.657,16.654,24.074,20.96
"3780",27.751,22.8,21.748,16.796,26.134,21.366
"3781",27.53,22.705,21.819,16.749,25.404,20.46
"3782",25.987,21.987,21.127,16.796,24.919,20.126
"3783",27.038,21.939,22.106,17.51,26.329,20.365
"3784",27.259,22.154,21.891,16.987,26.622,21.533
"3785",27.407,22.13,21.772,17.13,27.481,19.817
"3786",25.841,22.106,21.294,16.701,23.208,19.579
"3787",25.065,21.008,20.77,16.987,21.987,19.865
"3788",24.122,20.889,20.746,16.796,22.705,18.985
"3789",26.28,20.936,19.484,16.511,24.605,20.174
"3790",26.158,21.557,19.674,16.582,23.833,19.532
"3791",27.382,21.581,20.46,16.439,23.521,21.056
"3792",27.604,21.27,19.365,16.344,25.283,21.079
"3793",27.481,21.27,20.412,16.296,25.307,19.508
"3794",26.769,21.223,20.746,16.701,25.016,19.318
"3795",26.109,21.127,20.817,16.987,25.38,19.175
"3796",26.891,21.223,20.555,17.32,25.38,20.913
"3797",27.505,21.27,20.579,16.558,25.866,20.293
"3798",27.431,21.485,20.293,16.177,26.451,18.937
"3799",26.378,20.913,19.365,16.677,22.178,18.366
"3800",26.769,20.222,20.865,16.63,20.555,17.938
"3801",24.726,20.079,20.388,15.724,24.243,18.2
"3802",26.256,20.269,20.126,16.63,23.857,18.509
"3803",26.72,20.531,21.223,15.557,21.963,19.96
"3804",27.554,20.746,20.484,15.581,24.677,21.008
"3805",27.579,20.936,21.413,15.557,25.695,18.723
"3806",25.186,20.412,20.079,15.652,24.677,18.129
"3807",26.451,19.579,20.365,15.414,26.134,18.961
"3808",26.598,19.841,20.65,16.129,25.355,18.747
"3809",27.407,20.269,21.485,16.177,27.087,19.674
"3810",26.842,20.174,21.604,16.249,27.087,17.938
"3811",24.798,19.746,20.531,16.749,22.824,17.986
"3812",24.532,19.127,20.627,16.415,20.031,17.891
"3813",24.919,18.937,20.579,15.867,23.569,18.176
"3814",24.968,18.985,21.437,16.487,25.137,17.701
"3815",25.453,19.151,19.674,17.272,24.002,18.414
"3816",26.622,19.27,20.317,16.296,26.598,18.675
"3817",26.842,19.175,20.15,17.486,24.508,17.677
"3818",24.968,19.199,20.722,16.582,23.064,17.296
"3819",23.785,18.818,20.722,15.963,21.772,17.605
"3820",25.525,18.842,20.984,16.225,24.508,17.962
"3821",26.158,19.008,19.46,16.272,23.256,19.603
"3822",26.769,19.175,18.675,16.32,25.793,19.96
"3823",27.038,19.555,20.603,15.724,24.847,17.629
"3825",28.766,18.438,21.772,15.772,20.984,17.843
"3828",26.5,28.419,21.413,15.581,26.965,27.702
